index,content,label
847,horoscop pentru sptmna 6  12 februarie 2022 nativii scorpion vor avea satisfacii incredibile n plan personal video,1
1285,cu fiecare zi care trece ma intreb doamne cat mai pot asa frumos destept amuzant,1
3042,super cadru de la paris ncepnd de ieri zboar spre capitala franei cu 787  de la vancouver  aceasta este a doua destinaie internaional operat de cu b787 dup,1
3004,doi boi asear la avanpremiera the irishman clar de vzut filmul e pe  are peste 3 ore i neaprat s v uitai la el cu stomacul plin mnnc oamenii n el zeci de friptane odeon,1
2453,zmbii i salutai fotografii pe care-i vedei n preajma aeroporturilor,1
3031,e nc primvar n romnia de la arge apreciez serile n aer liber mai mult ca niciodat la curtea de arges,1
2267,asa ceva tot ii rezervat in afara de terasa si nici aici nu prea-s locuri email de bere ursus,0
46,pentru noi motocicleta nu nseamn doar un obiect  nseamn un stil de via i o parte din ceea ce suntem,1
2407,are o campanie foarte drgu n mall bneasa dac te opreti la zona special amenajat,1
2643,am numr de digi am cont eram conectat la router digifiberlink prima oar cnd e moart pagina aia,0
2196,a inaugurat primul magazin pentru copii la bacu  ofertele la deschiderea,1
2827,multzam ar trebui sa am o respiratie givanchy si un zambet ametitor de maine incolo lume luati-va okerii de soare,1
1126,s fac ceva pe aplicaia voastr bt pay care face figuri de fiecare dat cnd instalez aplicaia,0
1066,att timp ct amintirea unor prieteni iubii triete n inima mea  voi confirma s afirm c viaa este bun,1
1918,au ajuns ultima mizerie in serviciile de internet,0
2559,m-a sunat de la  20 minute i-am explicat unei fufe care sta pe scaun 12 h pe zi cum sta treaba,0
2219,avarii pe la metrorex trenul stationeaza minute bune la fiecare statie,0
2514,rt email cum iti dai seama ca a venit vara niciun jurnal de stiri la fara si la mare,0
190,o tmpenie de ce trebuie omologat camera dac nu e despre viteza nite cretini,0
71,nustiu da dar nu trebuie sa ma strige pe numele ntreg ca la catalog,0
912,s nu uitm s iubim timioara i s sperm c oraul nostru va fi cuprins din nou de atmosfera european i vom iei ct mai repede din cenuiu,1
704,chiar daca intre noi e un imens ocean iar departarea-i greu de suportat cu bune si cu rele a mai trecut un an iar dragostea din noi e vie si a rezistat iar zilele vor trece peste noi cum apa trece peste roca dura nimic nu ne intoarce inapoi inlantuiti suntem de o iubire pura,1
1213,pltim noi salariu i tot doar s te duci n pizda mti trdtor de neam i ar,0
2621,devine primul retailer care ofer posibilitatea clienilor s achite cu timp n loc de bani  ziarul,1
2541,vanzarile pentru seria de smartphone-uri samsung galaxy s au depasit 100 de milioane de unitati,1
1144,mai da ce primitor arata casa vecinilor tai,1
511,un om care ca noi toi se putea apropia i deschide mult mai uor fa de un cine dect de un om ca orice cine i a fost fr s tie un terapeut priceput i providenial,1
2845,merge  kfc la fel de bun ca la brila dac ar fi lansat i cinema anul sta ar fi fost i mai ok dar mai ateptm 2 ani,1
1007,daca ne luam dupe israelieni ar trebui ca pandemia sa terminata de mult ei au vaccinat toat lumea obligatoriu au ajuns cu 45cine tie cite vaccinuri au bgat n ei i pina la urma i-au das seama c nu au pierdut,0
236,mutarea clienilor nu merge conform planului se simte disperarea,0
1138,mi-am dat seama c gaura este foarte adnc i nu mai am puterea s ies,0
1525,mai bine plimbare decat film email,1
448,daca nu va place orezul cu lapte afara cu voi,0
2231,misto noua reclama coca cola adic mai mult imi place cantecul cntat de copii,1
2620,ai cutat repede s vezi ce am scris pe twitter ca s ai de ce s te legi vezi c nu eti profi,0
3135,ce grija aveti de banii de la statnu mai puteti asta era raul cel mai rau iata exemplul  o fosta directoare a incasat la pensie de faptul ca au fost adusi tot felul de diasporezi in tara cu asatot pe banii statului ce imi spui ipocrizia asta,0
2484,este cea mai bun soluie antiphishing n urma testrii efectuate de av-comparatives s-,1
2048,lego star wars - am cel puin un prieten cruia i-ar plcea aa ceva,1
2792,am avut multe multe cereri aa c am decis alturi de s prelungim call-ul pn joi  ora hai s lucrm mpreun,1
163,din punct de vedere legal cum putem pune la punct toti acesti tepari care cer bani si dupa dispar in ceata,0
1690,azi o sa bat un record email hut in cluj-napoca cluj,1
1496,e un care n-a reusit in viata,0
1680,ziua buna se cunoaste de dimineata email  pic,1
2242,in aceast sear se va opri curentul timp de 5min in memoria directorului de la,0
849,mai tii cnd te-ai alturat pe twitter eu da,1
1766,m-am plictisit de condus email in trgu mure mure,0
1464,ce film prost pe,0
2009,avem probabil cea mai mare echipa de php din romania,1
1985,pentru ca avem nevoie de forte proaspete food,1
2961,astzi petrecem ca regii cu regele berii n romnia ursus   la muli ani sntoi i cu spor  i sunt la treab  georgedragosleu igshid15cvqowd32xvp,1
2401,uneori chiar imi place cum imi sta parul e bine ca imi trece repede unirii -,1
143,dac i asta e ra  ar trebui s rescrie cineva celu cu pru cre,0
699,is asa dulci dar dulci cat trebuie si sunt crocanti dar dupa ce spargi crusta aia sunt asa buni doamne,1
1519,foarte constiincioasa bravo,1
418,da fix aa moare democraia din pcate,0
1929,s-ascund dolarii i mrcile s nu-mi fac negre zilele email,0
2814,unitate bcr de fff slab calitate informaii incomplete sau trunchiate proceduri incomplete etc - una peste alt,0
602,buna este o onoare pt mine va iubesc multumesc,1
2017,ce soarta nenorocita pe bmw x5 numa pe mna mitocanilor incape,0
1136,un lac de acumulare din hunedora adevratul paradis al psrilor slbatice e un rai al fotografiilor,1
2763,email pentru prima data am dat si eu pe la ca tot vad ca e isterie pe twitter,1
752,cine o s mnnce sarmale azi huh cine,1
2452,tehnologie i culoare muzic i arhitectur cui i mai pas de zilele mohorte,1
1673,e misto dar de cacat facut de  merita vazut,0
376,de vina sintem si noi ptr ca cumparam importuri dar sintem in si tot mai multe industrii locale au probleme,0
1242,pai normal ca uite esti cu dintii pe afara cu buruieni in gura,0
2757,hands-on samsung note e de doua ori mai mare decat iphone 4 si imposibil de manevrat pt mine ca telefon mobil,0
3144,n aceast diminea frumoas de primvar am but o cafea jacobs la ibric acas la mine i o cafea cu lapte la 1 leu nou i o doz de coca-cola zero la 25 lei la 330 de ml de la un magazin din centrul oraului slatina i am mai fumat nc trei igri pall mall negru,1
939,a emoionat-o pe pn la lacrimi  cnt piesa ha via,1
3107,cuvinte multe mesaj puin n primul rnd problema anticipatelor e in background in al doilea rnd ce interese vndute strinilor concret palpabil daca faci acuze si nu mediocriti si fake news distribuit de mama pe facebook,0
2678,pierderile sunt imense att la ct i de partea operatorilor aerieni care au comandat avioane b737 max,0
2869,foarte fain aici la  sperana,1
2311,eu folosesc fara probleme banca transilvania pacat ca au o aplicatie de tot rahatul,0
2894,competitia volanul de aur a fost castigata de urmatoarele marci vw up bmw 1 audi a6mercedes slk porsche 911 si mercedes ml d,1
2442,cea mai dezbrcat mireas de pe facebooknu suntem obligai s-i vedem fundul la nunt,0
919,iti doresc puterea ukraina suntem cu voi,1
1877,lista mea de produse favorite de pe   at parcul sebastian,1
73,eti frumoas i drgu si sexy te pup dulce,1
2773,just great nu stiu de ce ne facei lucrurile care merg mai complicate decat trebuie e un telefon nu un desktop,0
1321,voiam s spun c poi s-i explici ct vrei adevrul tu el va fi perceput din prisma interlocutorului ce am postat era o replica dintr-un spectacol un scriitor care spunea c el nu poate s furnizeze adevrul al avnd o fabri,0
1180,mesajul controversat postat de  dup presupusa desprire de soul ei nu m simt iubit de tine,0
2614,pentru un loc de parcare mai aproape de intrarea se merita sa iei o bariera pe capota,0
2627,atmosfer deosebit azi n restaurant cu pe mese i cu flori proaspete peste tot n jur email in braov,1
1700,introduce un nou beneficiu pentru angajaii si,1
308,nu ai voie s contrazici ideologia dement - nu ai voie s fii liber libertatea este un act de terorism i dac vrei pericolul este i ce se pregtete din toamn n germania n ciuda tiinei i a datelor care arat c a mai fost un om nenorocit sclavilor le plac ttucii,0
1154,conflict sngeros n mexic au fost gsite 16 cadavre,0
2459,are una dintre cele mai frumoase nuane de albastru pe care le-am vzut,1
388,suntem atat de entuziasmati cu proiectul incat cred ca in q1 terminam roadmap-ul pe tot anul trebuie sa ne gandim la lucruri noi,1
2654,tocmai am vazut noul bmw x5 2013 nu pot spune decat ca e foarte frumos mai frumos decat ma asteptam,1
271,cati ani au trebuit sa treaca pentru ca lumea sa-si linga ranile si sa uite ce au pornit si facut nemtii in ww2 va dati seama ce ura si dispret va avea aceeasi lume daca ursii pornesc tavalugul ce face andropauza cu unii,0
2172,despre mizeriile de pe,0
2005,rt email razboiul vs n spatiul din,0
1671,biciclim alaturi de spania,1
2797,la suceava e un hotel bun care-si respect clienii wi fi  internet excelent servicii  personal pe msur -,1
59,care coad pixy cine te oprete s pleci i s nu mai viidac te primesc ia isteica eti vai vai,0
1428,foarte frumoase,1
1927,prjitur cu ciocolata i viine de la  absolut delicioas email,1
1305,daca nu ai avut in viata ta o minioana cu  mare inseamna ca nu ai avut nimic,1
1761,am gasit cel mai incompetent om de la din,0
348,te scot la lumin gsc i-a ieit din mini vedeta le-a trimis nota de plat lui i amantei  prea ai trit pe banii familiei mele,0
1539,ce bine e dimineata pe racoare email technologie ng,1
3101,sigurana de care ai nevoie n fiecare zi 25 reducere la toi dezinfectanii farmec i dermofarm produse avizate de  soluiile dezinfectante pentru mini i suprafee sunt fabricate pentru uz personal medical sau colectiv a,1
2244,o doamna a cumparat produse de 1400 lei la magazinul  si inca mai scoate bani,1
1160,doamne feri noi suntem fete din moiseni avem bani nu facem asa ceva,0
1887,ca sa te intelegi cu ele trebuie sa vorbesti cu muuuu email transilvania -,0
2927,asa arata un card de credit sau de debit la    sau care sunt cele mai sigure banci din tara si mutativa toate conturile igshid1gcp6o7rwhj2w,1
1151,drmat la finalul remizei cu  sunt foarte foarte trist se plnge i de programarea meciului viitor vi se pare corect,0
2624,6 lei o coca-cola la 05l in gara din faurei cine zicea ca magazinele de cartier nu trebuie sa moara,0
1593,la slobozia soarele a rasarit cu cafea email,1
3086,nu vd dect doamnrusoaic matur dar nu i intervalul de vrst al tipelor ns a avut o postare cu gust amrui despre femeile de 40 de ani care n opinia brbailor nu mai au ce cuta pe facebook fiind deja expirate,0
1752,mncric  email in bucureti romnia reftw,1
2446,la ora avem episod nou din better call saul pe  prima oar intr cu subtitrare n englez,1
545,gnduri rzlee   bucuria revederii unui vechi prieten e ca ploaia pentru flori dup ceva timp de secet,1
2530,cei de la imi pot recupera datele de pe un laptop samsung mentionez ca e cumparat de la voi,1
1557,acum am vzut i eu reclama la  vai,0
45,sa te binecuvanteze esti superba,1
1417,renault e cool,1
3105,de ce se afla asta abia acum cand uk este pe cale sa revina asupra contractului cu pentru constructia retelei 5g am belit-o fratilor comunismul are bani si cumpara capitalismul care e mereu de vanzare pentru cel mai bun ofertant,0
2914,de ce pe cine a jignit a scris vreun neadevar ne-am saturat de toate cu franta ta cu totaia nu dau doi bani pe noilasati-nemai postaci,0
5,i-a fcut loc n vieile sibienilor n vara anului trecut iar acetia l-au ndrgit instant n magazinul de tip cashcarry de pe strada tefan cel mare din sibiu ai de ales dintr-o gam larg de produse toate la preuri avantajoase,1
1440,sa nceap ziua  email,1
1604,se pare c-i place la samsung plaza d,1
1403,concediu email w,1
895,felicit actorii si interpretarea lor trirea lor care pe noi ne-a fcut sa alaturi de ei dar vor fi ei fericii n acest sezon 2 vor fi ei sot si soie dup un an de cstori,1
1008,frumoas i deteapt tnra din botoani care a fost la un pas s ctige lei la cel mai cunoscut concurs de stil din romnia,1
1900,email aplicaia homebank nu funcioneaz cu ios 8 vreo rezolvare,0
3124,chiar acum am mai but o sticl de coca-cola zero la 05 litri la 35 lei de la un magazin din centrul oraului slatina i am mai fumat nc patru igri pall mall negru la bucat m-am simit bine i n aceast diminea frumoas de primvar,1
1994,s-a angajat la  dac da cine i-a dat acordul c e un sinistru,0
3034,haideti sa ii facem o surpriza lui iampanabogdan si daca face 3000 de followers o sa fie fotograful nostru de pe instagram  ce ziceti merita follow-ul nostru puternic eu zic ca e ce trebuie,1
2051,nu am mai vazut o parcare atat de plina si atatia oameni de mult email popesti-leordeni,0
987,feedback-ul i satisfacia clienilor m motiveaz i m ncurajeaz i nu pot dect s fiu recunosctoare pentru ncrederea acordat dau credit viselor tale i la propriu i la figurat,1
160,asta-i frate  acum  nu vedem dusmanul ca-i inghite pe astia si ca urmam noi,0
986,buna ce pisicuta frumoasa aveti la profil imi place multumesc pt cafea va iubesc,1
3106,un paducheil interpreteazaca la teatrupe directorul de la fostul icl ca el este noul directornumit de de la romainitial cu scopul de a devaliza incasarile si ulteriorca sa conducaelacest impostor taracu alimentaraincredibil,0
2628,bun am un samsung galaxy s4 la liber si un iphone 4s pe cacat sa fac cu ele schimb cu un iphone 5s,0
2042,deci  nokia are cel mai prost sistem de sincronizare importexport,0
2138,am samsung galaxy ace i nu-mi merge instagram nu proceseaz pozele,0
2917,hello ne cerem scuze ca nu am raspuns mai rapid daca ai putin timp te rugam sa ne lasi un mesaj privat cu siguranta vom rezolva impreuna,1
1917,ofera actualizare de software pentru smartphone-ul p5 alldro,1
1941,imagineaz-i cum ntrein epavele tia de la  srm e baza,0
1089,pai cand spui  romanii sunt de cacat tu nu te cam victimizezi statul nu ne datoreaza nimic si noi lui drumuri - platim taxe sanatate - platim taxe crypto imi pare rau nu statul a investit sute de ore si stres in treaba,0
3066,n cazul n care avei nevoie de un troler nou i nu ai reuit ieri s v cumprai unul are i astzi zeci de modele de bagaje la pre redus plus alte oferte pentru mii de produse vezi promoiile active aici,1
1861,a luat-o razna la  aa le trebuie dac l bag n direct,0
1787,top 10 al celor mai populare producii de pe n 2019,1
302,vai de mine ce m sperie tehnologia pe timp de noapte,0
2084,noua tableta sa descurca foarte bine  multumesc pentru minunatia asta,1
2474,ha cand au facut carrefour market la sincai peste drum de mega image sa vezi acum preturi,0
1056,ce s facem dac pe noi ne bat prinii de ne sun apa n cap unii nu realizeaz ce se ntmpl de fapt i educ i ei soiile copiii c na aa a zis mmica c se educ un om nu cu vorba bun c cu vorba bun n,0
218,mai sunt si sezoane proaste asta e de la capat,0
304,salut ce stii despre cinemacity am trimis un am primit dect confirmarea electronic ca au primit ca ei sunt in pauza fara sa stiu data lor de revenireprobabil covidul este cauza,0
2743,astia de la au venit la  au plecat si s-au intors dupa 30 min probabil au uitat sa ia cheia acum am curent,1
1783,imi inchei conturile finally email transilvania bucurestii noi,0
17,generalul american  am fost naivi n nelegerea modului n care funcioneaz kremlinul,0
1038,trim pentru dragoste i prin ea  ea este cea care ne ine n via i ne face fericii  este izvorul vieii noastre,1
2631,cred c-mi iau un  s m duc repede pn la,1
2468,cu ochii pe tort ca pe butelie sau una alata,1
2434,si eu am mai avut un samsung x660 care mi-a fost furat la scoala in clasa a iv-a parca,0
1967,legume colorate sntoase i bogate n vitamine  megaimagero,1
3152,mi se pare anormal ce face facebook i instagram n ultima vreme sunt nite jeguri de oameni nite mizerii de oameni care liber exprimare bh dac tu m blochezi pe mine i fut un pumn n gur i te las lat pe asfalt hai pa jeguri de oameni ce suntei atia de la facebook,0
580,super te ncadrezi n peisaj la marele fix,1
950,ps tu ai bautceva tuicastii ca-ti face raudoctorul nu beao picaturai-si ride de tinecu urile astiade la mineniste fraierila felca mineguraca ajungecu prosteala,0
201,se pare c atunci cnd bziau cu luna  li s-a spus s-i vad de-ale lor  c ar face deranj pe-acolo  ceea ce au i executat  lsnd-o-n blrii cu voiajele pe lun probabil c la asta se referea omu un fel e logic ce spui da n-avem voie acolo,0
943,vaccinuri transportate in cutii de pizza  pe ce temei legal i tiinific a fost prelungit termenul  statisticile din industrie arat c 25 dintre vaccinuri ajung la destinaie ntr-o stare degradat din cauza transportului incorect,0
2969,mi place mult serialul i am a killerde pe  a doua sear cnd m ine lipit de canapea vorba aceea viaa bate filmul,1
521,pe vremea aia la noi concerta holograf la forum in costinesti  rusii tot cu perestroika lor via,1
928,buna multumesc pt bunatatea pe care o exprimati va iubesc,1
3861,tim c sunt lucruri speciale pentru voi lucruri care vrei s rmn frumoase mereu,1
228,cel mai trist lucru e atunci cnd te simi dobort te uii n jurul tu i i dai seama c nu e niciun umr pe care s te sprijini,0
2076,ce tarani astia de la  taie din film sa faca loc la reclame jenant,0
1631,proteste violente in parcarea de la ikea,0
2993,librrie cu dichis record shop  many more mplinete 18 ani prilej s ne-amintim de toate proiectele frumoase pe care ne-au ajutat s le promovm mulumim igshid1kn6p33gahngn,1
1175,greete nu aveam dreptul s rstorn rezultatul alegerilor preedinia aparine poporului american i numai poporului american a spus pence cum sa tii lng tine un arpe ca pence,0
3879,sunt foarte mulumit,1
1874,dupa un mic dejun rapid suntem gata de drum,1
1547,cam multa lume la metro pentru ora 6,0
1105,seara placuta de sambata si noapte linistita pentru tine,1
1173,asta am inteles dar m refeream de ce nu avei o prietenie ce am reuit s culeg este c face ceva reclama falsa,0
2995,eu tiu c fur datele numai prin browserul lor tot poporul folosete chromealtele deci suntem safe oricum i mi execut silit tot laptopul nu e vreo surpriz i m-am obinuit,0
1682,eu folosesc dar nu stiu despre ce vorbesti,1
2552,dar ce avem noi aici  samsung charm este o brar inteligent ce sigur o s fie apreciat de,1
3111,facebook s le artm susinerea noastr i s le mulumim c ne-au adus filmele n  ei au fost primii care au ncercat nc de la primul film au nceput cu o sal mic iar acum sunt mereu prezeni id273640102662334,1
2722,dezvluie ce cumpr acum clienii romnii manifest interes pentru reorganizarea caselor  bir prin,1
1633,da pe pro tv sa vezi mare frumusete,1
1806,aa face camera asta de lenovo zoom cu pensula plm,0
1946,bere proasta reclama proasta  din viitor auzi la ei,0
3864,superbun serial foarte episod frumos distractiv iubire rzbunareun scenariu senzaionalmulumim ntregii echipe pentru aceast sear minunat zgratasoy ezginal,1
2815,uai-fi internet of sings speaker-ul de la vorbeste despre smartphone ca fiind inventia de peste o saptamana,0
301,cea mai murdar afacere i care totui prospera la un nivel extraordinar este politicul n marea lui parte,0
2383,ajunge pe plus dup 7 ani de pierderi nregistreaz profit de milioane de lei pe 2019,1
522,mai mult ca mine sigur eu nu am schimbat anul asta de pe hdmiul cu appletv,1
1352,de ce toat lumea merge in ardeal as vrea sa vd un vlogger ca ia trenul in teleorman giurgiu clrai sau in vaslui nu vreau sa jignesc pe nimeni dar toi cei care vin in romnia scriu numai despre ardeal valea prahovei i del,0
357,ce au fcut n iraq siria afganistan kuweit libia liban iugoslavia dezbina ca s stpneti deviza globalisti au ucis fr mil i motiv milioane de oameni nevinovai copiii pentru c noi toi nu suntem poporul lor i toi cei non-evrei sionisti khazari,0
327,ministrul croat al construciilor arestat ntr-un dosar de corupie ancheta i vizeaz pe mai muli oficiali,0
846,am inlocuit-o cu o gaur sau dus pdurilepetrolul  grnarul europei,0
868,ai punctat bine mai exist i oameni fericiisporete doamne,1
3096,constana pe facebook - coaie tu ce scrii acolo scrii serios   eu - da om  o perioad de circa 2 luni de zile la care se conecta cu mine  n dou zile cont nchis recuperat n 3 zile  sigur nu mai erau aceiai pe pagin,0
1524,cu pretenau la cumparaturi email,1
1182,nu ti o fi rusine sa stai sa rumegi pe gameplay uri candy crush firial drc tu sa fii iei cele mai proaste decizii in viata,0
2354,la scarbici cu chef de munca imens cafeaua si muzica sunt de vina pentru asta d  email parc,1
930,privete un nceput ndrzne cu bunvoin,1
1937,o pizza nainte s o iau la drum ctre deva  email hut w 3 others,1
888,un romantic incurabil -  un romantic incurabilctlin  un romantic incurabil,1
1516,vizit fin email - w 5 others,1
1763,coada mare la iar angajatele se mic ca un melc,0
2499,ziua portilor deschise la  - 34 de ani de la inaugurare la multi ani tren galben fara cai,1
227,rusofonii din ucraina spun c nu au nevoie s fie salvai de ctre,0
2278,mie mi-a plcut aia cu tii ca eu am ctigat concursul ala,1
1596,nu-mi mere rdsul  help net la,0
591,official te respect am admiratie pentru melodiile tale in special pentru aceea inchinata mamei felicitaru,1
164,doamne fereste asta e tipica replica am primit-o si eu si din cauza asta am stat 13 ani cu aparat si am plombe de 1100 de lei in gura imi pare foarte rau stiu cum este ai reusit sa-l salvezi,0
974,superbi vou i cntecul adevrai superstar,1
43,buna i mi placi mult apreciez toatecalitatiile frumoase pt bunatate di ptr frumusete va iubesc,1
880,am stricat ceva la suspensia din fa pe drum napoi n raionul anenii noi pizde ce drumuri rele acolo i n cueni dar n rest dac ai niv - ideal,0
964,jucm ticket to ride in familie copilul flegmatic cuget cu voce tare boadgames - marriage destroyer simulator,1
1560,chiar s-i dizlocai umrul fetei,0
1466,conduce piaa smartphone,1
1708,mi-am luat sticla de colectie coca-cola 125 ani,1
2650,nu mi vine s cred c cei de la vor onora comenzile pentru produsele resigilate la preuri derizorii,0
2223,cea mai mare provocare pentru mine anul acesta este sa ma las de baut coca cola,0
2016,am uitat sa verific cand imi livreaza comanda ar cam fi vremea,0
2216,i extinde prezena n romnia cu un centru de dezvoltare tehnologic n iai,1
1820,mine i poimine 40 reducere la toate jucriile din,1
2318,eectul direct al faptului ca in romania nu mai e fabrica de coca cola nu sunt stocuri,0
2479,pacat ca noul iphone e mai lung si la fel de lat va arata ca nokia lumia 800 putin mai mare,0
1986,promisiunea facuta pentru abonatii din intreaga lume via,1
2000,daca vreau ating un nor  romania,1
445,dimensiunile principale ncadrate n sfera psihologiei pozitive se regsesc fericirea optimismul nelepciunea sntatea reziliena luarea deciziilor starea de bine fizic emoional,1
2273,m-a duc sa cumpr nite lmi greu de privit la,0
1332,au nceput s bea femeile  bravooo ncepe rzboiul beivilor din butoiul lui putin,0
1360,dupa ce l ati inchis neaparat ars in fata blocului,0
1549,daca nici nu face show atunci cine,1
2644,antivirusul numrul 1 n lume devine mai bun i mai rapid lanseaz noua linie de produse bitdefe,1
477,sa aveti pofta nu am avut timp de cumparaturi,1
440,s o futa fostu pe ma ta direct in gat sa ii bage lu mortii tai numai malakie in gat,0
2157,ne invartim de juma de ora in fata aeroportului nu ne deschid barierile la,0
3870,da am vazut si auzit competenta tropaind  chiar in pas de defilare extaz total,1
119,ce mi a facut a mea le a aratat tuturor rusinea mea,0
3012,frumuseea serii de 27 iunie cnd norocul i-a ales ctigtorul pentru  un mercedes c class o vedei acum n albumul pliiin cu poze publicat pe pagina oficial,1
1444,chillin email in bucureti,1
2082,l-am scos pe sta micu la plimbare,1
837,l nvinge pe  chiar de ziua sa de natere declaraia lui dup reuit felicitri tuturor,1
1945,astia de la vin cu mari inovatii pe care le are de vreo 4 ani,0
2520,email salut l-am comandat de pe amazon editia mexicana fara subtitrarimersi mult salutari,1
115,parerea mea a fost cel mai frumos,1
944,bha sa sugeti pula toi jegoii jurnaliti de ccat bolnav cu johnazist-ul pulii la  cum moar micuele care v-au ftat de avortoni ratai credei c l ia cineva pe nazist mcar s l ia dar jegosul nu a realizat nimic dect sa sug pula i lingu de cur la strini,0
2179,vreau si eu un prelungitor nu vad deloc unde naiba sunt puse email sun plaza,0
1090,ai adresa pe dm  mii de multumiri revin cu feedback - asta daca nu ma amagesti la fel ca si cu scrisorile,1
2508,momentul acela cand raceala te loveste si nu stii cum sa mai scapi de ea  email net in bucureti,0
2050,maturizare catalogul de la e noua forma de pornografie consumerista,0
1486,nc o seara luungaaa  email parc mall,0
2391,la cu apc 2010 bmw seria 5 - el a tlhrito pe   2009 fcea semn  danabol pe nas,0
2411,romania gratuit pentru  mare surpriza anuntata,1
2158,nu ai but bere pn nu ai but heineken la dup 10 kilometri de alergat,1
2602,daca esti in in perioada poti sa te bucuri de ofertele speciale de poveste de la d,1
3072,noua gama gerovital plant contine cele 3 bunatati care au la baza ingrediente de origine naturala in proportie de pana la 98 acestea ofera protectie naturala microbiana si beneficii multiple pentru tenul normal si,1
2723,a-i vzut m  la omort pe la acolo   b 47 ldy mercedes n data de - ai fcut crim  ai fcut viol,0
2555,gol in  nu au mai refcut stocurile  unele produse sunt cu 23 lei mai scumpe dect in,0
2841,dar chiar toate prezentrile sunt numa reclame mascate cmon putei mai mult de att,0
799,sincer nu-i genul meu de pies dar n mod obiectiv e o pies respectabil i cred c i merit locul la eurovision,1
175,ramnem cu sperana ca mine va fi o nou zi i totul va fi frumos i bine,1
178,tocmai am vazut pe cineva de varsta mea intr o relatie fericita mi a stricat ziua,0
245,nu nu s-a publicat n mo este o nebunie interpretrile sunt 2 una pro-criminali i una normal adic nu se mai poart masc nicieri i pn la modificarea care impunea asta ar rmne o perioad de vid legislativ,0
212,un pensionar de la scara 4 le-a luat copiilor mingea i a dat cu ea pe acoperisul centralei termice enervat c tia mici i-au lovit loganul,0
37,trziu despre  m-a jignit de moarte,0
103,si daca o sa muste americanii sunt de vina ei baga batzul prin gard,0
2028,uneori sunt la cora si chiar sunt foarte bune gustoase delicioase,1
157,asta e ceva otrav care acioneaz la nivelul nervilor cumva am nite vagi amintiri din facultate cu numele sta ca paralizant nervos sau ceva de genul,0
1621,20 reduceri la azi amiversare email center,1
1406,cinaaa donalds brncoveanu,1
2687,3 doamne si toti 3 fara numerar hai mai  serviciile de baza dati un cot la managementul cashului,0
1712,tot mai real e bancul ala cu benzina picurata email,0
2877,de ce e trenul timisoara - bucuresti via sibiu superaglomerat  pentru ca are doar 3 vagoane bai cfr calatori muriti baaa,0
234,azi e una din acele zile n care a fi preferat s-mi rup un picior n loc s aflu c ai mei s-au mbolnvit,0
1564,una plus una gratis email hut in bucureti,1
1737,e ursus  rt email e sfintita  am gsit bere,1
1079,mesaj pt bulnagiii tia de profesori manca mi ati cariciul ca tema se face n clas nici de gnd acas,0
2008,urasc camasile in dungi sau patratele nu se pot da la tv  at,0
1551,locul unde cantarul nu merge veci email,0
2759,tocmai mi-am facut rutina de seara cu gama cu argan de la care miroase tare adorsi astea si natural cu argan,1
2018,cum m n ditamai nu are dct 3 feluri de pringles toate de rahat,0
2422,in cea mai frumoasa capitala europeana cu cel mai compact superzoom de calatorie sony hx50,1
2123,este cea mai mare banc din romnia oare cnd va ataca piaa din europa,1
482,ce nseamn cool pentru mine - timp liber - vacane de 2 luni - venit pasiv,1
1284,nici bine nu a intrat pe usa si a inceput sa tipe nu,0
2642,a ncercat cineva sa dea un sms din reeaua  de nevoie nu de felicitare,1
2385,iar a avut probleme sunt curios ct mai rezist pn renun oameni la acest site via,0
1867,vor s evidenieze c-s mai iubibili dect napanii de la,0
2066,un cadou ideal de ziua femeii primul mrior a venit tocmai de la,1
2,covrigii cu vanilie sunt cei mai buni argue with the wall,1
2588,sta scoate limba la mine nu ce animal,0
1580,si au pregatit reduceri pentru tine,1
959,daaa un ruj bun te salveaz din orice situaie,1
2019,doar salata nu se calific la mncruri cangerigene email in bucureti,0
2599,cam tarebranduri pe tinder bravooo primele campanii de brand pe tinder,1
117,va rog frumos cnd avei timp facei un material despre maiarelf  teapa data romnilor  i au cumparat maini din banii oamenilor i nu livreaza nimic,0
2137,la ora 18 e gata reparaia sa avem i noi curent email pictor octav bancila,0
2417,ce se ntmpl oare am dat peste doamne foarte amabile la la cartele i la ghieu la d,1
1930,aaa i un sfat  dac nu-i place digi nu mai urmri  simplu,0
2936,dup modelul altor fintech-uri ofer 50 lei pentru fiecare prieten care isi deschide un ing card folosind codul de recomandare mai multe detalii aici,1
2991,asta o arde la fastfood nu mai ncapi in monitor boss  short food cap de bivol  ce este short  discutie despre short selling sau vanzarea in lipsa short-ul si tesla,0
239,de la copilul zmbret i activ pe care l tiam odat la copilul trist i nchis n el care ignor pe toat lumea nu te mai recunosc nu mai eti la fel parc ai fi un cadavru pe picioare mama,0
3866,de obicei am rbdare  altfel sunt mulumit de  nu a vrea s m mut,1
1978,am fost in magazinul samsung si am pus mana pe sgs5 a crapat of,0
956,buna este o onoare pt mine va iubesc multumesc,1
203,ceapa ta  iar am luat o pietricic n parbriz abia lam schimbat nqm vzut o main de mturat de cnd nu mai e,0
1863,cc poate redirectionati catre contul lui  cel de la,1
576,felicitri sarcina uoar cel mai frumos lucru dorit ntr-o relatie,1
